start	end	text
2540880	2545480	It just shows the importance of diversity in science.
2545720	2552200	I think of all my journeys in neighboring disciplines as sort of going into a foreign
2552200	2554520	country for a while and then going back home.
2555240	2559920	And to me, it has always been important to come back home because this is where I feel
2559920	2562840	home. And I think it's important to have a home.
2563320	2569160	But it's also by traveling that you realize, first of all, that you realize the value of
2569160	2570600	your own identity.
2571080	2577000	And nowadays, I think I have much higher appreciation for the value of control than I had
2577000	2578960	before venturing in other fields.
2579880	2585320	But it also makes you aware of the importance of diversity because it's only by, you
2585320	2590760	know, venturing and by traveling that you encounter new questions that you and this is
2590760	2593200	very refreshing. This is very important.
2593200	2598160	So there is indeed a tension, I think, and we have to be very careful about that tension.
2598480	2600240	There is no easy answer.
2600280	2605200	Otherwise, it's part of the cycle of of life in a sense.
2606160	2610560	Yeah, I mean, it seems almost an evolutionary process in a sense.
2610560	2613880	So theories do tend, as you say, to evolve on their own.
2613880	2616680	But at the same time, if they do that too much, they die.
2617120	2621280	Yeah, I think it's super interesting, potentially like the topic of another podcast
2621720	2627560	episode. I just want to close the loop maybe on on the, let's say, nonlinear control side of
2627560	2633120	things, because we didn't touch on, at least in depth, on some of the concepts that I think
2633120	2639160	are key and also made you win, for example, an Axelby Prize recently on the concept of
2639160	2645440	dissipativity. And maybe they're so and we're talking about the concept of P-dominance
2645440	2647600	for those who are not familiar with it.
2647600	2653000	There will be a link in the description and, you know, the concept of contraction, the
2653000	2656360	concept of positivity and the concept of monotonicity.
2656640	2663280	So how do all of these notions interwine and why are they so fundamental in a way?
2664160	2671640	OK, again, there is danger that I start a seminar here, but at the core of all these
2671640	2676640	questions is, again, the difference between incremental and non-incremental.
2677000	2685280	And I think it's best to start with the concept that is perhaps the most common concept to
2685480	2690720	every control theory, the concept of stability, and even more so the concept of Lyapunov
2690720	2695640	stability, which is a concept of internal stability, so state-space concept.
2696880	2702760	Lyapunov stability is non-incremental, it is stability with respect to an equilibrium
2702760	2708640	solution. The non-incremental, the incremental form of Lyapunov stability is
2708960	2718320	contraction. And contraction was introduced in our field in 98, this paper of Slotin and
2718360	2726000	Lou Miller, that I think is a turning point in our appreciation of incremental properties
2726560	2728280	in the state-space domain.
2729040	2737520	And we see nowadays, 15 years, 25 years after this, the publication of this paper, that
2737520	2740480	indeed contraction has become widely appreciated.
2740800	2749120	And I think that there is a wide appreciation of why contraction is important and perhaps
2750040	2754120	more important in many engineering questions than Lyapunov stability.
2754520	2759680	But contraction is just an incremental form, in my thinking, is just an incremental form of
2759680	2760680	Lyapunov stability.
2761440	2767800	Now, this is all about an internal concept of stability or a state-space concept.
2768720	2771480	What about the input-output concepts?
2771800	2776840	Input-output stability is well understood in the linear case.
2777440	2781880	In the non-linear case, the incremental form of input-output stability is an incremental
2781880	2787920	gain. And there is some theory about incremental L2 gains.
2788480	2795800	But a big missing bit of the control theory today is the lack of concept of incremental
2795880	2801320	passivity. That brings us back to the question I was alluding to earlier.
2801560	2805080	Why don't we have an incremental form of dissipativity?
2806160	2811280	And so the notion of incremental passivity is very well understood in an input-output
2811280	2817440	setting. If you go back to the early work of the textbooks of de Zuhr and Vidya Sagar, for
2817440	2824080	instance, passivity and incremental passivity are treated on equal foot, I would say.
2824680	2830440	But in my education, which is post-input-output theory, which is very much state-space
2830440	2837880	theory, because from the 80s, non-linear control became dominated by state-space
2838440	2839760	modelling approaches.
2840440	2845120	The incremental concept is pretty much absent of any textbooks of non-linear control.
2845520	2850160	So non-linear control theory is very much a non-incremental theory nowadays.
2850920	2854120	And I think it's because of the state-space model concept.
2854160	2861000	So my effort in revisiting incremental passivity, and that is what led me to this notion
2861000	2863800	of monotonicity. What is monotonicity?
2863840	2865840	It's incremental positivity.
2866400	2869800	So we have what are the notions of positivity?
2869800	2875080	Or we have many notions of positivity, because when we go from scalar to vectors and then
2875280	2881160	we go from vectors to operators, well, there are many ways to generalise the concept of
2881160	2886120	positivity. Passivity is one concept of positivity out of many.
2887640	2894200	And monotonicity as the incremental form of passivity is one concept of monotonicity
2894200	2895240	among others.
2895560	2902200	It's an input-output concept of monotonicity that I've discovered by going back to the
2902200	2908040	early days of circuit theory and by discovering that the person who invented the concept of
2908040	2916320	monotonicity, Minty in 1960, was precisely trying to answer a question that I've had to
2916320	2917560	answer for the last 10 years.
2917800	2919320	What is a non-linear resistor?
2919520	2923400	How do you define an element with positive conductance?
2923800	2930360	Here we go. That's also the value of re-studying history from time to time is that very,
2930360	2933920	very often you discover the answer to your questions.
2934160	2938560	You discover that they have been previously answered, but then they have been forgotten.
2939440	2945120	And so I became very interested in the input-output concept of monotonicity invented by
2945120	2950400	Minty, the fact that it then became a sort of foundation of convex optimisation.
2950400	2957600	So again, this bridge between physical modelling and computation is very much there and it
2957600	2960520	is there in the incremental form of passivity.
2960880	2967080	It is not there in the non-incremental form of passivity, which was the topic of my first
2967080	2976080	book, so of my early days in control, using passivity as a fundamental concept to, let's
2976080	2978320	say, solve stabilisation questions.
2979280	2985760	But the non-linear passivity concept, the non-incremental form of passivity, is a very
2985960	2991800	nice concept, of course, because it retains a physical meaning, but it's not an algorithmic
2991800	2993200	concept for sure.
2994440	3001360	And so the fact that a negative conductance, so a resistance with negative conductance
3001360	3010440	could be a passive element, started really showing the value of clarifying the incremental
3010440	3016120	properties of a device and not just the non-incremental passivity property of a device.
3016960	3021520	Sorry if it is too long of an answer to your question, but it's never too long, never.
3022800	3028040	I guess when you refer to conductance, you mean differential conductance or incremental
3028040	3030800	conductance. That's what you conceptually visualise.
3030840	3034800	Because I think that conductance should be understood only differentially.
3035440	3040480	The notion of chordal conductance or non-incremental conductance is not really
3040480	3046000	meaningful. Monotonicity means that the slope of your function is always positive.
3046680	3052120	But what is the meaning of positivity with respect to zero, that the graph of your function
3052120	3054160	lies in the first and third quadrants?
3055360	3061040	Yes, it is a property, but it's a property that has nothing to do with monotonicity.
3061640	3068000	And I think one would agree that for most problems, the property of monotonicity would be
3068000	3073600	far more important than the property of positivity, of non-incremental positivity.
3074280	3080480	I hear a lot of, let's say, resonance with one of your latest editorials on the IEEE
3080480	3082120	controlled magazines systems.
3082160	3085640	I should mention that Rodolf is the editor-in-chief of that journal.
3085640	3089560	I'll put a link in the description to the journal and the editorials.
3090520	3093960	The last one at this stage is about the art of the state.
3094400	3102600	And it's really a campaign to almost overthrow the state space modelling in favour of
3102600	3108520	something that is more tractable and something that is also, I would say, more robust for
3108520	3110800	the purpose of algorithmic computation.
3110800	3112320	Is that fair to say, you think?
3113440	3119520	I'm always sorry when I hear that I'm campaigning against something because it is
3119520	3123600	certainly not my intention to campaign against state space modelling.
3124040	3131680	To me, the value of control is precisely in bridging the state space world of mechanics
3131680	3135280	and the input-output world of electricity.
3136520	3139040	So my campaign is for that bridge.
3139840	3142120	It's not that we should be one-sided.
3142520	3147640	And it is for that bridge because my view of control theory or for non-linear control
3147640	3151400	theory is that today that it's very much dominated by state space, so it's very much
3151400	3152400	one-sided.
3153280	3159920	And it's not an accident that every application of non-linear control nowadays is in,
3160680	3167360	well, I should say nearly, almost application is in robotics rather than in electronics.
3167880	3173960	In fact, the contact between control and circuits disappeared in the non-linear age.
3174600	3179600	So if you open a textbook on non-linear control, there is very, very little about non-linear
3179600	3185080	circuits. And if you open a textbook about non-linear circuits, there is very, very little
3185080	3194120	about control. And my efforts to model neural systems as non-linear circuits has pushed
3194120	3201680	me to study and learn the old theory that was developed in the 70s that was all coming
3201680	3208880	from circuit theory and aiming at developing a non-linear feedback system theory inspired
3208880	3209880	by circuit theory.
3210480	3217200	And so if I'm campaigning for something, it's only to restore the importance of this
3217200	3222000	input-output approach and the value of the bridge between the input-output approach and
3222000	3226680	the state space approach. It's not at all against the, I mean, of course, the concept of
3226680	3232000	state space is extraordinarily important and a very, very important heritage of our
3232000	3233000	field.
3233880	3238080	Yeah, so I guess it would be more fair to say that you're campaigning to resurrect the
3238080	3243680	bridge that once upon a time was so evident and perhaps these days is not so much.
3243840	3244840	Yes.
3245880	3249360	I guess, again, here, from here, we could take many directions.
3249400	3254560	I have a couple of questions that I do want to ask you about, let's say, the implications
3254560	3258600	of your research in neuroscience before maybe we move on and touch on other topics.
3259440	3264240	Some of these are maybe a bit provocative and they're like the aim at fantasizing, if
3264240	3269720	you want, about what can we achieve if we understand the mechanisms by which neurons
3269720	3271840	or even the brain work?
3272040	3278520	So the question broadly would be really, what can we achieve, say, in the next decade, 20
3278520	3282240	years, 100 years, if we push forward this concept?
3282240	3286120	And, for example, I don't know, what can we say about perception?
3286160	3291960	How is it integrated or is there any hope about saying something about how consciousness
3291960	3292960	arises?
3294160	3301680	I'm not a neuroscientist, and so I don't think I'm qualified to make any prediction about
3301680	3302920	the future of neuroscience.
3302960	3310800	What I see through my colleagues who are neuroscientists is that there also there is a
3310920	3313280	resurrection of the cybernetics age.
3314000	3320640	So the whole effort of cybernetics was to think of the brain as a machine and to approach
3320640	3325720	the brain. So the British father of cybernetics, Ross Ashby, was not a control theorist, was
3325720	3327640	not an engineer. He was a psychiatrist.
3328720	3330520	And it was part of this.
3331040	3337160	It was very much at the genesis of cybernetics to approach the understanding of the brain
3337560	3339360	from an engineering perspective.
3339760	3347520	And then with the rise of molecular biology, neuroscience became a quantitative science
3347520	3355080	and it became very much dominated by a very scientific approach of describing the brain,
3355080	3360440	describing the anatomy of the brain, describing the anatomy of the neural circuits and
3360680	3365200	understanding the neural circuits from those scientific descriptions.
3365640	3370360	We see an illustration of that fact with, for instance, the emphasis nowadays on
3370360	3376840	connectomics, that, you know, as if understanding the connectome of a large network would
3376840	3378640	tell you how the network works.
3380040	3386680	And I think that nowadays there is more and more appreciation in neuroscience that if
3386680	3391040	we want to think of if we want to make progress in understanding the brain, it's not
3391040	3394480	enough to have this scientific description of the brain.
3394480	3398240	We need also to understand the mechanism of the brain.
3398240	3404000	And it's very valuable to approach those mechanisms from an engineering perspective.
3404720	3411560	And again, there is always a balance in neuroscience and in every science between science
3411560	3417840	and engineering. So in neuroscience, you have a balance between the quest of understanding
3417840	3422920	the brain and the medical desire of curing diseases.
3423000	3425760	OK, and there is a tension between those two.
3425760	3432560	But I think that the value of it's also that I love this claim of Feynman, who is
3432840	3438880	perhaps the most theoretical physicist of our time, but saying understanding is building.
3439040	3445120	So the idea that it is by building a machine that mimics the brain that we will
3445160	3446520	understand the brain.
3446600	3449480	I quite like that view and that approach.
3449480	3454920	And so that is closer to my field because control is about design.
3455400	3459440	And to me, control is design under uncertainty.
3460000	3466520	I think this is a concept that resonates very much with the current approach of thinking
3466520	3474360	of brain as producing extremely reliable functions out of huge uncertainty and
3474360	3476000	sloppiness in the components.
3476360	3482360	So how much so much variability in the anatomical components of the brain can lead to
3482360	3484680	such reliable brain functions?
3484960	3487880	I think that's a core question of neuroscience today.
3488760	3490760	That's why I think it's a control question.
3491080	3496920	And I think that as a control theorist, I see this as a key question for the future of
3496920	3499120	artificial intelligence and the future of robotics.
3499120	3505360	How can we design intelligence machines, so machines that are closer to what we
3505360	3511400	experience in natural intelligence and deal with the uncertainty and deal with the
3511480	3513680	sloppiness of the components?
3514040	3519720	And I expect a lot of progress and a lot of synergy and interaction between
3519720	3523320	neuroscience and control engineering along those lines.
3524680	3526800	So maybe we're going to cut this later.
3526800	3528600	So you mentioned at the outset.
3529080	3534240	So we're looking forward to seeing the relationship between control and neuroscience
3534240	3539760	condensing in your upcoming book with Guillaume Drion and Alessio Franchi, whose title
3539760	3544280	is, if I remember correctly, Neuromorphic Controlled Principles.
3544280	3544840	Is that right?
3545720	3546840	And we're looking forward to that.
3546880	3547400	Yeah.
3547680	3551200	You know, there are many, many books out there that are half written.
3552680	3557240	So we will see whether this book belongs to the category of published or never published
3557240	3559960	book. But no, no, I do think that this book will.
3561040	3563040	There are two reasons why you can write a book.
3563080	3566840	You either write a book because you want to learn a topic or you write a book because you
3566840	3568040	are an expert on the topic.
3568800	3574600	I like very much, I think it's Vidya Sagar who once told me that if you want to learn
3574600	3576520	about a topic, write a book on that topic.
3577480	3582280	There is no better way of learning than being forced to explaining concepts.
3583120	3588360	And again, we go back here to the tension again between teaching and researching, which is
3588560	3590240	very much intertwined, I would say.
3591240	3594280	I guess this is a good time to shift gears a little bit.
3594320	3598200	And I mean, there is a number of questions that I like to ask to our guests.
3598720	3604480	But first, I would like to maybe dig into, I would say, something like that I would call a
3604480	3606040	double life almost that you lived.
3606240	3612680	So you had time to explore optimization on manifolds in a book that potentially I think
3612680	3615360	it's your most cited publication so far.
3616040	3620160	And I remember having a conversation with you where essentially you told me that it
3620160	3624960	started as a hobby, almost it started as something that a side project, is that fair to
3624960	3630960	say? I wouldn't say a side project, but I would say as a sort of, yeah, as a journey.
3631520	3636600	So it is a side project, as you would decide to visit a country for a while and then come
3636600	3642320	back. And perhaps it's the first time in my career where I sort of venture into a
3642320	3649680	neighboring discipline because, yes, control is very much a science of optimization and a
3649680	3650800	science of feedback.
3651240	3654680	But I think that optimization is not specific to controls.
3654680	3660240	Optimization is somehow a driving paradigm in many disciplines.
3660920	3666000	So also having ventured in optimization for a while and having come back to control, I now
3666000	3672080	consider that out of the two, feedback is really what is the distinctive feature of
3672080	3679760	control theory and that control theory exists as what it is because it addresses it.
3679760	3685840	I think it's the only science in my view that really addressed the question of feedback at
3685840	3691680	its core. So venturing in neighboring disciplines showed me the value of traveling and
3691680	3698600	traveling abroad and learning another language and also appreciating how difficult it is
3698600	3702840	and how time consuming it is to learn the language of another community.
3703360	3707360	I used that skill later on when I decided to venture in neuroscience.
3707360	3709960	So it was sort of a first step.
3710160	3717600	And then perhaps realizing that by moving to neighboring disciplines, you can potentially
3717600	3721400	contribute to the discipline in a very original way.
3722160	3729160	Not necessarily being more clever than your peers, but having these different insights that
3729160	3731760	comes from the diversity I was talking before.
3732320	3739480	And so, of course, I'm very glad of the success of optimization on manifolds a posteriori
3739640	3741520	because it was totally unexpected.
3742000	3748120	And clearly working on that topic in the early 2000s was working on a very esoteric topic.
3748720	3754560	And seeing that now this topic has become widespread in machine learning and computer
3754560	3761880	vision and is, of course, very rewarding and to me, encouraging about the value of
3761880	3767920	diversity, about the value of jumping in a neighboring community and saying, OK, this is
3767920	3770160	what matters in my field.
3770200	3773800	Do you think it might be of relevance in your field as well?
3774360	3778000	And in that case, it was the role of invariance.
3778520	3783680	You know, we put a lot of attention to invariance properties when we do physical
3783680	3790680	modeling in control and the geometric thinking in control is very much rooted in an
3790680	3794960	effort to formulate questions in a sort of coordinate free manner.
3794960	3801080	And so in ways that are invariant as much as possible and approaching the design of
3801240	3807720	optimization algorithms with this particular angle was not common at all, certainly at the
3807720	3813800	time. And of course, it's of great relevance in a number of engineering disciplines where
3814400	3819920	let's say you want to computer vision algorithms to be invariance to the motion of the
3819920	3821280	camera or things like that.
3821520	3825840	We can think of many problems where invariance are of tremendous importance.
3825840	3833720	And yeah, to me, it was that's what I learned from my journey in optimization, that by
3833800	3837880	venturing in a neighboring field, well, first of all, it is very challenging because you
3837880	3839240	have to learn a new language.
3839640	3846040	Second of all, perhaps the way you can contribute there is by using your own identity and
3846040	3849440	using the diversity that you are bringing in a different community.
3849440	3858760	And so I became sort of more confident that indeed diversity is something very rewarding in
3858760	3860720	science and very important in science.
3862080	3865240	Again, there's a lot of meat to unpack there.
3865520	3869440	You're indirectly addressing one of the questions that I would have asked you before,
3869760	3874120	actually later about advice to future students, potentially.
3874360	3879560	Another thing that you touched on that I think is important is the relevance of
3879560	3884800	conceptualizing almost in a representation free manner, if that makes sense.
3884800	3891560	So that is something that is very much at the core of much of the research of Jan Willems in
3891560	3893480	the field of systems theory.
3894000	3896600	So this is actually one of the questions that I wanted to ask you.
3896600	3900200	And maybe then I'll try to close the loop on optimization of manifold.
3900200	3904880	But would it be fair to say that he was one of the most inspiring figures for you?
3904880	3907080	And if you had to name three, who would they be?
3907440	3912120	I know it's a tough question and it will definitely be do injustice to some.
3912360	3913560	Yeah, well.
3914680	3920800	There is no question that Jan Willems would be one of the three and that I think it is his
3920800	3928320	research that has been perhaps most influential on my research in exactly what you were
3928320	3936240	saying in the importance of questions and the importance of formulating a question in a
3936240	3937600	mathematically precise.
3937880	3944240	So this tension about picking your questions out of conceptual questions, like what is
3944240	3946720	positive feedback? It's a very conceptual question.
3947120	3953200	But then turning that conceptual questions into something that becomes mathematically
3953200	3958840	precise. I think that the research of Jan Willems in that regard is really remarkable.
3959120	3965560	And I have no doubt that it will be a longstanding heritage for the field for that reason.
3966320	3972760	If I have to think of other names, well, clearly I would mention my mentor, who is Peter
3972760	3977920	Kokotowicz. And Peter Kokotowicz influenced me in a very different way than Jan Willems.
3978520	3983360	It's not so much the research, I think, that influenced me, but the attitudes towards
3983360	3989960	research. And probably that today, when I have to make a decision about what to do, what not
3989960	3996040	to do, how to do something, the person that most frequently comes to mind is Peter
3996040	3999600	Kokotowicz. So what would have he done in this situation?
3999600	4001480	What would have been his advice?
4002040	4005480	And it is in that sense that I consider him as my mentor.
4006000	4012120	He certainly taught me the value of history and the fact that you cannot understand the
4012120	4016120	concept until you have unfolded the history of that concept.
4016600	4018720	I find this extremely important.
4019280	4024600	In science, we often have a negative vision on history, on the whole of history.
4024760	4026680	Oh, history is looking backwards.
4027040	4028520	Science should look forward.
4028520	4036160	And, yeah, I do think that the best way to look forward is first to look in the past
4036280	4042680	what is useful to move forward and take heritage of what was known in the past.
4044400	4049360	A third name, I'm afraid would not be a name, but I would like to mention here really the
4049360	4054880	role of my students and postdocs, including you, Alberto, because I think that and I
4054880	4060800	mentioned that earlier, that in those conversations that make you realize that you
4060800	4066560	didn't formulate clearly what you thought you were formulating clearly, those
4066560	4069680	conversations are the motor of my research.
4070280	4074600	And those conversations can, of course, happen with colleagues and with anyone.
4074600	4079840	But nothing replaces the role of students and postdocs in my experience in that
4079840	4085480	journey. So because with a postdoc or with a PhD student, you develop a sort of a
4085480	4088560	relationship over a number of years.
4089160	4093200	And so this conversation over time becomes very intimate.
4094200	4100280	And really pushes you to the heart of the matter in a way that is unmatched, I think.
4100640	4107240	So, again, the value of teaching and mentoring as the motor of research, it is
4107240	4110600	something that is very much part of my identity, I think.
4111840	4113040	That's fantastic.
4113600	4119120	Again, you keep on serving me assists about how to proceed forward, and it's always
4119120	4122920	difficult to choose because there's so many avenues that are interesting.
4123240	4127280	So I mentioned earlier that I wanted to close the loop with optimization of manifolds.
4127280	4129840	And we mentioned the value of history as well.
4130240	4134680	So I think this is a good time to ask the question of pondering about the past, the
4134680	4141080	present and the future of our field and of the fields you ventured into, if you have
4141080	4142240	any thoughts.
4142240	4147520	So I guess the question could be phrased as what are you most excited about in the years
4147520	4150680	to come? What are the technologies that we should look for?
4151160	4156040	And yeah, what are the questions maybe that systems and control theory should address?
4157240	4162680	OK, I think that it's probably clear from what I discussed before, I'm very excited by
4163000	4166600	the role of cybernetics right after the Second World War.
4167120	4174240	I'm very puzzled by the fact that this period was so short lived and that somehow the
4174240	4180080	publication of the book Cybernetics was the end of the cybernetics age because of
4180720	4185960	information theory and because of the invention of the computer that put an end somehow to
4185960	4191640	the needs of thinking of machines and animals in the same framework.
4192000	4197960	I think we are returning to the cybernetics questions and I think that this will occupy a
4197960	4203280	lot of researchers, not just in control, but also in control in the future.
4203680	4208680	I think that we have reached a stage where we see the limitations of machine learning.
4209440	4214800	We have reached a stage where we see the limitations of digital technology and we see
4214800	4222120	that the limitations of those two extremely successful developments of the second half of
4222120	4229880	the 20th century, that the limitations of those technologies come from the uncertainty
4230040	4234960	and come from the difficulty of handling and coping with uncertainty.
4236080	4238520	So this is a perfect age for control.
4239080	4246400	And I think that control will have, in my view, control has a very glorious future ahead.
4247080	4249280	First of all, because it's a very young science.
4249360	4256000	I keep thinking that control became science after the Second World War.
4256040	4257400	So it's very recently.
4257880	4263280	And that success of control is really designed under uncertainty, as I've said before.
4263400	4269640	And we have no shortage of engineering and technological challenges where we have to cope
4269640	4270520	with uncertainty.
4271240	4275760	But of course, we have to pay attention to what is happening and we have to pay attention to
4275760	4279160	how we can contribute to what is happening.
4279160	4283680	And in that regard, I have come to regard the question of feedback as really the core
4283680	4285240	question of control theory.
4285920	4292440	And I think that nowadays, perhaps a lot of research in our community has moved away from
4292440	4299000	the core question of feedback, has also perhaps moved away from the question of uncertainty
4299280	4305320	because of the prevalence of optimisation and machine learning and the fascination of what
4305320	4308040	you can do with the digital computation.
4308800	4311080	And again, don't take me wrong.
4311280	4317400	It's not that I would want to campaign against that, but it is that I think that the future
4317400	4325280	of control is in identifying that the way we can contribute to this field and to engineering
4325280	4332520	in general is really by our unique way of approaching the question of uncertainty and how
4332520	4339760	we cope with uncertainty and how we can, thanks to feedback, turn very uncertain devices
4339760	4342120	into certain functions.
4343120	4349200	This is a very fascinating picture of the future in a way, which, again, keeps on serving me
4349200	4352080	answers about questions that I have for you.
4352080	4357640	And one that I tend to ask to every guest here is about advice to future generations.
4358120	4363920	So if the question could be phrased as like, what are the most important traits that
4363920	4367560	successful researcher in our field should have?
4367960	4373400	Or is there anything that you wish you knew something about, say, when you started your
4373400	4378080	career? What sort of advice could you give to future students in control?
4378520	4383080	It's a very open ended question and it could be also like, what should they invest on, for
4383080	4383560	example?
4384200	4390240	Right. Perhaps what I would answer, it's not so much the what that matters, but the how
4391200	4392200	and the why.
4393120	4402120	And so I think you can, at least for a long, even in the PhD, there is this tension between
4402600	4404280	research and education.
4404400	4411400	You do a PhD, I often tell my students, maybe I told you that before, what I learned in
4411400	4414080	my PhD is how not to do research.
4414760	4419360	And perhaps this is the most important skill that you need to develop at an early stage
4419360	4426080	of your career, because everyone starts research with the ambition of, you know, solving
4426080	4428920	new questions, identifying the important questions.
4428920	4437000	And but what you learn by doing research is that the difficulty is not to find difficult
4437000	4439000	questions. There are plenty.
4439600	4442480	The difficulty is to respond.
4442520	4449280	The difficulty is to resonate with a question of your time and to develop skills that
4449280	4456520	eventually will give you a competitive advantage or a unique angle of attack to address
4456520	4462920	some questions. And that happens, again, as in the same way as I was talking about the
4462920	4465720	trajectory, that happens through a sequence of events.
4466040	4469720	And I think that the events themselves are not that important.
4470000	4474560	It's really that you have to learn how you respond to events and you have to find your
4474560	4477080	own identity in the way you respond to events.
4477760	4483720	And, yeah, of course, ultimately, the advice comes from Socrata, Knotis Eotan, once if
4483720	4488480	you know yourself, if you know your limitation, if you know what you can do well, you will
4488480	4494520	do well. And perhaps that's that's the most important question that we need to learn at
4494520	4499400	an early stage of our career is to try to learn something about ourselves.
4500400	4507480	Maybe the last question I have before closing this episode relates to something that I am
4507480	4511160	thinking about a lot these days, and that's the concept of creativity.
4511840	4516200	I think you're one of the most creative persons I've met so far in my life.
4518360	4520520	And so I have a question for you.
4520520	4524120	I mean, I'll start with maybe a quote from David Bohm.
4524120	4529480	David Bohm is writing the following in wholeness and the implicate order.
4529960	4534800	He writes, one prerequisite of originality is clearly that a person shall not be inclined
4534800	4538120	to impose his preconceptions on the fact as he sees it.
4538800	4543680	Rather, he must be able to learn something new, even if it means that the ideas and the
4543680	4546920	notions that are comfortable or dear to him may be overturned.
4547360	4552000	And this is something that seems to very much resonate with what you were mentioning
4552000	4555320	before. So I guess the question would be here.
4555720	4560680	Is there anything, any sort of advice that you can give to generate creativity?
4562040	4566560	Well, you are very generous, and I'm not sure I would identify myself as someone
4566640	4573000	particularly creative, but I love this quote of Daniel Barenboim, who is a great
4573000	4578760	pianist, and he says music teaches us the difference between freedom and anarchy.
4578920	4585520	And I think that scientific creativity, very much like creativity in art, is a very
4585520	4589680	fine balance between constraints and imagination.
4590800	4596800	And it seems to me, but perhaps this is personal, that it is the most constrained
4597200	4600560	type of art that leads to the biggest creativity.
4601360	4605720	So, for instance, I don't think there is a stronger illustration of that than the
4605720	4612760	music of Bach. The music of Bach is almost mathematical in a way, in the sense that it
4612760	4615560	obeys such strict rules.
4616200	4623360	How comes that throughout centuries it generates so much emotion, including in
4623360	4628520	people who have no musical education, who don't know about the constraints?
4629480	4635000	And I think that in our field, again, we are back to the fact that control is at the
4635000	4639400	same time a very mathematical science, but a science of something very concrete.
4640080	4645800	So I think that the best creativity that I see in control is the one very much
4645800	4649480	constrained by mathematics and by the rules of mathematics.
4650240	4657720	And how you find a place for novel, for innovation in those rules is a bit of a
4657720	4663080	mystery. And this is where the concreteness of the environment plays its role.
4664040	4671120	So the pianist who creates emotion from a piece of Bach might create emotion today and
4671120	4672640	totally fail tomorrow.
4673480	4678400	He might create emotion in you today, not in me and tomorrow in me and not in you.
4678400	4684560	So it's always about, and I think pianists would tell us that it's about a resonance
4684560	4687600	with the public. This resonance is really two sided.
4687600	4688560	It's not one side.
4688560	4690640	So you don't have entire control on it.
4691040	4695720	But you are the one who know the constraints, who have to operate under the
4695720	4702080	constraints. And somehow by acknowledging that those constraints are a prerequisite
4702200	4709120	for emotion and for that will happen in a somewhat uncontrolled way.
4709960	4714560	Perhaps I would think that this is a very important, at least part of creativity.
4714560	4716280	So creativity is much more than that.
4716280	4723240	But it is an element of creativity that has always fascinated me because I find that
4723360	4726400	research in control is very constrained.
4726920	4730240	You know, sorry to again talk about feedback.
4730720	4737720	I cannot help. But constraining a concept like feedback with mathematics seems like
4737720	4740400	you are. Why do you do that?
4741320	4746840	What is the value of constraining such a beautiful concept with the rules of logics?
4746840	4751920	And that is exactly the mystery of science and art.
4751920	4756880	I think that it is because the concept is not enough.
4756880	4762080	It is the communication of the concept that is as important as the concept.
4762920	4766760	And the communication uses those constraints.
4767600	4773360	So communication in science uses mathematics as a channel.
4774280	4781480	And this channel is indispensable to communicate and to exchange about the concept of
4781480	4784920	feedback that creates emotion in you and me.
4784920	4788760	But definitely a different one in you and different in me.
4789200	4795600	And if we don't have this mathematical language, we never know whether what we express
4795600	4803720	about the concept is indeed resonating with what your interlocutor thinks of the
4803720	4807000	concept. Sorry if this is too long of an answer.
4808320	4813480	It's absolutely not. I mean, it's very much resonating with, I guess, with Galileo.
4813520	4818120	So the world is written in the language of the universe is mathematics.
4818520	4822880	Since we're talking about creativity, I mean, there is abundant evidence that shows that
4823120	4826000	one thing that seems to stimulate creativity is walking.
4826640	4830400	And I know you're an incredibly avid hiker.
4830400	4835520	So in closing the episode, I thought it would be nice to ask you what is on your to-do list
4835520	4838080	there? Like, is there anything that you have planned?
4838800	4843720	Well, there the list is too long to be closed in one lifetime.
4843840	4848680	So I hope my legs can bring me to a lot of new paths.
4849320	4854520	I must say that and perhaps this has been a consequence of the pandemics that I've
4854520	4860640	discovered that walking 10 miles from home can create the same emotion as walking on
4860640	4861760	the other side of the planet.
4862360	4871040	So maybe, you know, when I was younger, my to-do list includes a very famous treks and
4871040	4872280	very challenging ones.
4873240	4879680	But I've come to appreciate that it is the activity of walking that is wonderful and
4879680	4885120	that very often and certainly in my case, I'm lucky that I don't have to walk very far
4885120	4889840	from home to find wonderful landscapes and to enjoy walking.
4890280	4898280	So I hope I will walk as much as possible and in the future and for as long as
4898280	4903560	possible. But I don't care too much where I will walk, to be honest.
4904400	4910720	But definitely, I agree that there is something quite fascinating about walking, also
4910720	4914760	for a control engineer, because we try to build walking machines.
4914760	4924400	And I also wrote an editorial about rhythm recently and rhythm are definitely a very,
4924440	4927160	very important aspect of animal machines.
4927160	4930680	And walking is a very important activity.
4931160	4936040	And I recently heard a very, very interesting conversation on the team of walking
4936040	4939080	between philosopher and a neurophysiologist.
4939080	4943600	And so the question was, is walking thinking or is thinking walking?
4944640	4950600	That resonates a lot with me as well, that certainly most of my thinking is while
4950600	4953480	walking in my personal experience.
4954200	4959520	But it is also a fact, and this was the point of the neurologist, that in fact, the more
4959520	4965960	we study the brain, the more we tend to think of the activity of thinking very much as
4965960	4971360	we think of the activity of walking and of, in fact, any other rhythmic activity of the
4971360	4978360	body. So the rhythmic nature of thinking, I think, is of great importance and again, a
4978360	4980480	natural place for control.
