start	end	text
2264420	2271380	For people in the lab, it was salvation because they no longer had to keep doing these experiments
2271380	2272420	that would take a long time.
2272420	2276660	You see, when you want to do, let's say, a simple time course, you know, and if you're
2276660	2281620	building a circuit, you know, you put a scope, a oscilloscope, and then you look at the voltage
2281620	2284260	up and you see whether steady state is achieved or not.
2284260	2288980	In biology, you know, steady state happens after 10 hours.
2288980	2295460	And so if you want to do a time course, then you have to do samples every so often during
2295460	2300580	this time course, and you have to do all sorts of dilution processes and freezing of these
2300580	2305940	samples and so on just to get one trace, only to find out that it hasn't worked for one
2305940	2306740	reason or another.
2307380	2311140	So it was a very grueling experience for people in the lab.
2311860	2319220	And when the new theory was developed, there was another small gift that came with this
2319220	2327860	theory, and that is that we could show that in the presence of noise, this motif is the
2327860	2330500	only motif that will implement integral feedback.
2331380	2333780	So this is kind of a necessary condition.
2333780	2340180	And the reason why this was good news for the experimentalists is just a realization
2340900	2342980	that this is the right motif.
2342980	2346260	We're not missing another motif that could have done this easier.
2347060	2350900	If it is to work, this is the only way it would work, right?
2350900	2358420	So this was completely reassuring, and it was just a matter of time when they got the
2358420	2362500	circuits to actually work the way we were expecting that they would work.
2363460	2367460	This is incredibly exciting, at least for me as a follower of this story.
2367460	2368260	It's fantastic.
2368900	2373540	I would like to dissect so many of the things that we touched on just in the last few minutes,
2373540	2380820	because we inadvertently touched on the enabling technologies that allowed this Eureka moment
2380820	2381380	to happen.
2382100	2387540	We also touched on the concept of antithetic integral feedback that I would like to dig
2387540	2388900	into a little bit more.
2389540	2391300	Yeah, maybe we can start from the former.
2392500	2398980	Initially, you were speaking about optogenetics, which, pun intended, allowed you to shed new
2398980	2403380	light on these biomolecular phenomena.
2403380	2408420	Maybe we can talk about the enabling technologies that allowed control theory to actually
2408420	2410180	implement these circuits.
2411540	2416820	Yeah, I think when I think of cybergenetics, at least the way I've thought about it, when
2417540	2423780	coming up with ways to do cellular control, one can think of two different flavors, right?
2423780	2425300	So general flavors.
2425300	2430900	One flavor, which is using computers to control living cells, so computers in the loop.
2432180	2436740	There, implementing any control system you like is easy and possible.
2437540	2440820	The challenge there is to interface the computer with the cell.
2441380	2442580	So what do you need for that?
2442580	2444580	Well, you need sensors and you need actuators.
2445220	2449620	In terms of the sensors, we would like to measure what the cell is doing.
2449620	2451460	Let's say how much gene is expressed.
2452180	2453860	I mean, this problem had been worked out.
2454500	2457700	There was a topic of a Nobel Prize 2008 in chemistry.
2458260	2463780	That's the well-known fluorescent protein, the discovery of the green fluorescent protein.
2463780	2465700	The main idea there is very simple.
2465700	2469380	If you have a protein that's being expressed by your gene, what you do is you genetically
2469380	2474740	engineer your gene such that, in addition to that protein, it fuses another protein
2474740	2476100	that fluoresces.
2476100	2481300	So when that original protein is expressed, attached to it is another fluorescent protein.
2481300	2485620	And by measuring the intensity of this fluorescence, you get an idea about the abundance of the
2485620	2486420	expressed protein.
2486420	2488260	And so that's one way to measure.
2488900	2495140	Initially, this was green fluorescent protein, but I think it wasn't long before other colors
2495220	2497940	where other wavelengths were developed.
2497940	2501460	And so one can look at multiple proteins simultaneously.
2501460	2504740	So you can do even multivariable control if you want.
2505460	2508340	But still very challenging with a single output.
2508340	2512100	So the idea, though, we can measure protein abundances.
2512660	2515460	So that solves the problem of sensing.
2516100	2520500	For that, you could either have your cells under a microscope, and then you would image
2520500	2526020	it, and you would, you know, see how much fluorescence that your cells have and quantify
2526020	2526260	that.
2526900	2531940	Or there's another device called a flow cytometer, which allows you to put a cell through a
2531940	2534820	microfluidic channel, shine a laser on it, see how much fluorescence.
2534820	2539220	So you can count the fluorescence of each individual cell, and you could do this for
2539220	2541380	hundreds of thousands of cells a minute.
2541380	2544100	So you can get a nice distribution for your population.
2544660	2549060	You can think of this as a snapshot of the probability density function of the expression.
2549940	2555140	So you can measure, you feed that to the computer, and then to actuate was a problem.
2555140	2559860	So how would we tell the cells how to express, how much to express based on what the computer
2559860	2560340	computes?
2561460	2564420	There, I think we found optogenetics.
2564420	2567380	And that was a technique that has been developed recently.
2568020	2569380	At the time, it was recent.
2569380	2571140	I guess now it's no longer recent.
2571140	2578260	So it allows cells to be light sensitive so that the more light you shine on the cell,
2578260	2580740	the more the gene is expressed.
2580740	2582340	OK, so this is an actuator.
2582980	2588260	We had since developed our own optogenetic systems in bacteria, in yeast, and in mammalian
2588260	2592020	cells that are particularly suited for control applications.
2592020	2597140	But at the time, we just used what was already out there, and it was sufficient.
2597860	2602260	Now you could do sensing, you could do actuation, and you can close the feedback loop with a
2602260	2606980	computer in the loop, and then you can control gene expression, which is something we managed
2606980	2608740	to do in 2011.
2609460	2615860	Since then, we've been using this technology to control cells in a bioreactor so that we
2615860	2621060	can optimize various protein products and various other applications.
2621060	2623780	So this is one flavor where the computer is in the loop.
2623780	2629940	The other flavor, which is actually in many ways is a bit harder, would be the controller
2629940	2631540	is in the cell, right?
2631540	2638260	So you have to genetically engineer the control system so that once you have a genetically
2638260	2643940	modified cell, when the genes, modified genes are expressed, they produce proteins that
2644820	2649540	interact with each other in a way that realizes your control system.
2649540	2652180	So this is what we had to do with the integral controller.
2652180	2658660	We had to modify genetically the cells, in that case it was E. coli at the time, so that
2658660	2664820	they express these sigma factors that aren't normally there in that particular bacterium.
2665780	2667540	It comes from another bacterium.
2667540	2674820	And such that when these proteins are expressed, they implement this antithetic motif and in
2674820	2676580	the process close the feedback loop.
2677540	2680180	So that's the genetically engineered controls.
2680180	2683460	And that's the second flavor of a feedback control.
2684500	2685140	Thanks for that.
2685140	2691140	You're doing an excellent job in clarifying, at least to me, how should I just visualize
2691140	2693860	even systems that you're acting on?
2693860	2699300	So I guess in my imagination, at least, I'm visualizing a microscope endowed with some
2699300	2701940	tool that allows you to shine light onto.
2701940	2706180	We have our cells in little containers that shine light through them.
2706900	2713620	And in that particular case, we had to develop new technology to allow us to shine light
2713620	2715380	on individual cells.
2715380	2721220	And that's kind of, again, using MEMS technology, microelectromechanical systems.
2721780	2725140	So technology that was developed for projectors.
2725140	2729140	And these are called digital micromirror devices.
2729140	2734820	So these are, you can think about it as an array of millions of micromirrors, each of
2734820	2737540	which can be controlled with an electrostatic field.
2737540	2741700	And in this way, you can point the mirrors any direction you want.
2741700	2748900	So you can shine light on a single cell or on even a subcellular compartment with the
2748900	2750340	intensity that you want.
2750340	2755540	So this allows us to very, very precisely target individual cells.
2755540	2758260	And we can have a controller for that one cell.
2758260	2762900	You cannot see it with your naked eye, but there's a controller in the computer running
2762900	2764740	in feedback for that particular cell.
2764740	2768900	And you can do this simultaneously and in parallel for thousands of cells.
2769620	2776420	And so that's, again, brings in technology to allow us to do the feedback control of
2776420	2777620	individual cells.
2777620	2778820	I was about to mention that.
2778820	2784340	So there is an immense challenge also from a technological perspective in order to implement
2784340	2790820	actuators, as you say, and sensors, which seems to be something easy as we, at least
2790820	2794260	you make it sound like it's something easy, but it's definitely not.
2794260	2797220	It's a huge component of your work, I guess.
2798100	2802420	But I also found very interesting what you mentioned about controllers that are acting
2802420	2803940	in living cells.
2803940	2808340	And I was wondering, what do you use as media to create those controllers?
2808340	2812340	Should I imagine viruses acting into a cell or how does it work?
2813540	2816260	So how do we introduce our controllers?
2816260	2816820	Exactly.
2816820	2817380	Yeah, yeah.
2819140	2821380	I mean, there are different ways.
2821380	2825540	So in the lab, what we normally do is we use electroporation.
2825540	2834020	So a process by which you subject the cells to an electric field and their membranes become
2834020	2838020	more…allows you to introduce genetic material inside the cell.
2838020	2843780	So this is by far the most common way, electroporation.
2844340	2847620	And that works reasonably well.
2847620	2852100	So it allows you to introduce new genetic material inside the cell.
2852580	2858900	In a lot of the treatments that people do, if you want to access, let's say, cells in a
2858900	2863940	living human or in a mouse model, there are different vehicles.
2863940	2871060	So one can think of using viruses, lentiviruses, as a vehicle for delivering genetic material.
2871060	2878100	And viruses have evolved to be very efficient and effective at penetrating host cells and
2878100	2881860	to deliver their own DNA to infect the cell.
2881940	2886340	So now people can or biologists can exploit that feature.
2886340	2891300	And instead of having the native DNA of the virus, they introduce their own, let's say,
2891300	2896660	therapeutic genetic material into that virus that then goes on to deliver the material.
2896660	2902500	So these are some of the tricks by which you would introduce novel genetic material that
2902500	2906580	then gets expressed into your favorite circuit, synthetic circuit.
2907140	2908420	That's incredible.
2909140	2913300	Again, it sounds like science fiction, but it's incredible that we're actually able to
2913300	2914100	do such things.
2915060	2919460	I'd like to take a step back before we move on towards something that I find incredibly
2919460	2919860	exciting.
2919860	2922340	So the applications of all these ideas.
2922340	2924340	What can we hope to achieve with these tools?
2924980	2929700	Spending the last few words maybe on the antithetic integral feedback motif.
2929700	2934660	First of all, I'd like to understand the reason of calling it antithetic integral feedback.
2935220	2940260	And then I'd like to understand how it works a little bit from a control theoretic perspective.
2941940	2942260	Okay.
2944340	2945300	Without equations.
2947380	2949780	I understand it's a huge challenge, but we can try.
2949780	2950100	Yeah.
2950100	2950420	Okay.
2950420	2951860	So why it's called antithetic?
2951860	2954020	Well, that goes back to the way this works.
2954020	2959380	So at the basis of this antithetic controller are two controller molecules.
2959380	2961460	We call them Z1 and Z2.
2962260	2965380	One molecule, Z1, gets expressed at a constant rate.
2966180	2966500	Okay.
2966500	2968420	And it's stable, so it doesn't degrade.
2968420	2971140	So you're just producing this molecule at a constant rate.
2971780	2974900	The other molecule, Z2, acts like a sensor.
2974900	2979860	And so the rate of production depends on the abundance of the molecule you want to regulate.
2979860	2980740	Okay.
2980740	2988340	So the rate of synthesis of Z2 is proportional to the variable, let's say, x, that you want
2988340	2989220	to keep constant.
2989940	2997300	And now the reaction, the key reaction underlying this motif is a reaction in which one molecule
2997300	3003140	of Z1 binds to another molecule of Z2, and they mutually annihilate each other.
3003860	3006020	Strictly speaking, they don't have to annihilate each other.
3006020	3010660	They could still be bound as long as the complex is not functional, things will still work.
3010660	3012820	But let's just say they annihilate each other.
3012820	3013620	Okay.
3013620	3014260	One to one.
3015060	3021540	So this process is, I mean, so the two molecules are in some ways antagonistic to each other.
3021540	3023860	That's the name, antithetic control.
3024500	3030820	In fact, when I called it that, I didn't have any idea that actually many of the motifs
3030820	3037620	we will find out later on to implement this are things like sigma factor anti-sigma.
3037620	3041940	They were already called like this, you know, sigma anti-sigma, toxin anti-toxin, you know,
3041940	3042900	holon anti-holon.
3042900	3049700	These are all pairs of molecules that have exactly the property we want for realizing
3049700	3050900	this motif.
3051540	3057060	And so it was appropriate to use that antithetic terminology, it was fortunate that we used
3057060	3057700	it at the time.
3058500	3059700	So how does this work?
3060980	3067780	Yeah, that's, so if you think about this operation, Z1 and Z2, and, you know, they have this
3068980	3071460	property that they bind with each other.
3071460	3076980	If you have an abundance of Z1 and abundance of Z2, and let's say they bind together one
3076980	3085300	to one, then what's left is the difference, right, between Z1 or Z2, if it's positive
3085300	3085620	or not.
3085620	3088580	So this allows you to do this positive negative type of thing.
3089300	3093460	And the integration happens because of the nature of the operation.
3093460	3096420	These things are being produced at a dynamic rate.
3097140	3104980	And so when you subtract the dynamics of production of Z1 and Z2, what you're left with is the
3104980	3106500	difference between them.
3106500	3111540	The dynamics of the difference is what actually implements the integral of the error.
3112580	3118340	So the difference of two positive quantities can be positive or negative.
3118340	3122100	So this allows us to also overcome this issue with the sign.
3122660	3124980	I mean, that's roughly speaking.
3126980	3133140	And I can show you in the right, you know, in 30 seconds if I write the equation.
3133940	3137940	Now, of course, there will be a link in the description to everything that we talked about.
3137940	3144740	So of course, the Nature paper from 2019, but also a wonderful, I would call it an overview
3144740	3150100	or almost a manifesto paper about cybergenetics that appeared on the proceedings of the IEEE
3150100	3151300	in 2022.
3151860	3155620	I just wanted to clarify for terminology for the audience of control theory.
3155620	3158100	What does it mean actually to annihilate?
3158100	3159300	And what does it mean to bind?
3159300	3163540	I know that these are very naive questions, but it might be worth just mentioning what
3163540	3164100	those mean.
3164100	3169140	Yeah, I guess I should have explained those things because I myself had struggled with
3169140	3170820	these concepts when I was first learning.
3171380	3177300	So binding is the process in which two molecules combine and form a complex.
3177780	3184100	So A plus B gives you C. C consists of both A and B, so this is a binding event.
3184100	3188500	And now the bound species may have different properties, right?
3189140	3193220	It could be inactive, whereas A and B are on their own active.
3193220	3195460	When they bind together, they could annihilate.
3195460	3197700	So they could inactivate each other.
3197700	3204420	Annihilation just simply means that they mutually degrade each other, right?
3204420	3208500	So that the protein is no longer functional.
3208500	3214980	Maybe it's ideally it gets broken down into amino acids that get recycled.
3215620	3217220	Very often that's not what actually happens.
3217220	3219140	You don't really need it to be annihilated.
3219140	3220900	It's just an idealization.
3222180	3225060	All they need to do is just deactivate.
3225060	3229700	They just need to be non-functional in the complex form.
3229700	3234180	Should I picture it as the concentration exponentially decreases of this substance
3234180	3237380	or what do you mean by it's no longer functional?
3237380	3240740	Like, let's say, for example, Z1.
3240740	3246580	Z1, in order to close the feedback loop, has to activate another gene that closes the feedback
3246580	3247220	loop.
3247220	3250660	Now, when it's bound to Z2, it can no longer do that.
3250660	3253060	So it no longer acts as an activator.
3253060	3256260	It's inert, if you wish, biologically inert.
3257060	3264580	Whereas before the binding event, Z1 is a functional molecule that's a variable that
3264580	3267780	activates other variables and closes the feedback loop.
3267780	3273140	Now, once it's in that complex form, it's out of the picture.
3273140	3276260	You can just completely ignore it in terms of the chemical reactions.
3276260	3277380	It's no longer functional.
3278100	3282980	So while we're on this subject, I also want to touch on two other things that I believe
3282980	3284180	are incredibly exciting.
3284180	3290660	So one of them is that, of course, after 2019, you moved forward and you added derivative
3290660	3291620	action as well.
3291620	3294260	I mean, proportional and derivative action.
3294260	3300180	So at the moment, we do have a real PID controller for biomolecular systems.
3300180	3300680	Am I right?
3301620	3302420	Not quite.
3303460	3309940	So we have since built PI controllers and demonstrated them in mammalian cells, which
3309940	3315380	is always important because the way we want to use them for medical applications.
3315380	3321460	We've also come up with all the right motifs that one would need to implement the derivative
3321460	3323220	aspect of part of the controller.
3323860	3328100	But we haven't to date demonstrated a PID.
3328100	3331460	We have demonstrated a PI, but we're working on the last bit, the D.
3332260	3337940	Admittedly, it's less important than the PI does most of the work that you need.
3337940	3343940	So it's just, I think, it would be nice and satisfying to have the derivative component.
3344580	3345460	This is another question.
3345460	3349940	How would you implement different derivatives using biological component?
3349940	3356020	I mean, it turns out if you know how to build an integrator and you put an integrator in
3356020	3362820	a feedback loop with a unity feedforward path, then so if you have an identity for
3362820	3367060	the forward loop and then an integrator in the feedback loop, what you end up with in
3367060	3371780	the transfer function between the input and the output is actually a differentiator with
3371780	3373860	a low-pass filter, which is exactly what we need.
3373860	3375380	We need the low-pass filter as well.
3376420	3380500	As you know, all differentiators have low-pass filters in practice.
3381140	3387060	And so having implemented an integrator, we have the ingredient that's needed to
3387060	3388740	implement a differentiator.
3388740	3391380	It's not the only way, but it's actually one way to do it.
3391940	3396420	And it's just, I think, a matter of time when this finally works.
3396420	3400020	I think for applications, as I mentioned, it may not be necessary.
3400020	3404100	There are reasons why you want to have a differentiator, similar to the reasons why
3404740	3408180	control engineers in the field use PID and not just PI.
3408180	3413060	You know, you can get faster response and good transients and so on.
3413060	3416980	It could also reduce variability, so cell-to-cell variability.
3417540	3419460	But strictly speaking, it's not necessary.
3419460	3425620	In fact, you know, working in the field with a company when I was back in the U.S., I noticed
3425620	3431140	that very often the engineers have PID controllers, but they actually have turned off the D part.
3431140	3432980	They just use it as a PI.
3432980	3437780	I guess 95% of the real PIDs actually do work like that.
3437780	3438420	Yeah.
3438420	3443940	I find very, very interesting the fact that, you know, the conceptual analogies that you
3443940	3446900	do make with transfer functions actually work in practice.
3446900	3453940	So one is guided by those concepts to realize something that is physically very, very different
3453940	3455620	to the ideas that we have in mind.
3456180	3460660	I also thought that before, you know, moving towards the applications and the future of
3460660	3465620	this field, it would be interesting to talk about the actual systems that you do work on.
3465620	3471380	You mentioned that mammalian cells are something that is important for demonstrative purposes,
3471380	3475140	but generally that's not the only type of cell that you do work on, right?
3476100	3477540	Yeah, that's correct.
3477540	3484260	I mean, normally in this business, there are a few organisms that serve as model organisms
3484260	3487060	where, you know, the genetics have been worked out.
3487060	3490020	There's a lot of tools that people have used.
3490020	3495860	And so, you know, people tend to work with those model organisms or model cells because
3495860	3497220	life is much easier that way.
3497220	3499140	I mean, biology is already hard enough.
3499140	3504180	Why make it even more complicated by working on some exotic bacterium that, you know, perhaps
3504180	3506580	the genetics of which haven't been worked out yet.
3507380	3512180	And so some of these model organisms are things like E. coli, right?
3512180	3517380	So E. coli is probably the best understood living organism, more than us.
3518020	3523060	Yeast, budding yeast, so the baker's yeast is another model organism that kind of has
3523060	3526100	a nucleus, unlike the bacteria that doesn't have a nucleus.
3526820	3530740	So it's called the eukaryotic cell because of that.
3530740	3533620	And of course, us, you know, that's mammalian cells, right?
3534180	3537860	So the sizes of these cells differs drastically.
3537860	3543620	So with the E. coli being the tiniest, and then the yeast in between, and the mammalian
3543620	3545860	cells are huge in comparison.
3546420	3550820	But also the genetic challenges are also different.
3550820	3554180	So mammalian cells are more complicated to work with.
3554180	3555300	They take more time.
3556260	3558020	Reagents are much more expensive.
3558580	3561220	But of course, they're much more important, right, for us.
3561220	3566660	So if you're thinking about therapeutics, even if you want to do things like antibody
3566660	3572900	production in a bioreactor, you still need to work with Joe cells, and those are mammalian
3572900	3573400	cells.
3573940	3578260	So the evolution of my lab started from E. coli.
3578260	3579860	It was the simplest organism.
3579860	3582580	It was the easiest to do genetic tests.
3582580	3584340	It was the fastest and the cheapest.
3584900	3591940	And then as we gained more confidence, we felt that if we are to have an impact on biomedical
3591940	3595700	applications, we had better tackle the mammalian cells.
3595700	3599940	And so gradually, we added yeast cells and as well as mammalian cells.
3599940	3605540	And now I think most people in my group work on mammalian synthetic biology, with all the
3605540	3608100	challenges and also the opportunities that come with that.
3609220	3612740	So and what type of mammalian cells, if I may ask?
3612740	3615620	So there are different types we work with.
3615620	3618580	We work on cells called HeLa cells.
3619540	3621220	These are one type of cells.
3622020	3624820	Another type we work on are called HeK cells.
3626180	3630180	And then we also work on stem cells, so mouse embryonic stem cells.
3630180	3634660	So those are the three cell types that we mostly work with.
3634660	3638740	And I think we will start soon working on Joe cells.
3638740	3640740	So these are hamster cells, hamsteric cells.
3640980	3641220	Okay.
3642900	3643140	Yeah.
3643140	3647140	So maybe now it's a good moment to shift gears and move towards the future.
3647140	3653060	So the applications of this field that you dubbed cybergenetics, what can we actually
3653060	3653380	achieve?
3653380	3658180	I mean, I know that there are things nowadays that are science fiction, almost.
3658180	3663780	We were chatting yesterday, just before recording this episode, that we can nowadays control
3663780	3669700	the firing, individual firing in nerve cells of mice or rats, I forget.
3669780	3674900	So the ability to engineer living cells opens up quite a bit of possibilities.
3677060	3677780	Yes, that's right.
3677780	3680580	I mean, one can think of it in different ways.
3680580	3684340	I mean, you can think of agriculture.
3684340	3690020	Of course, genetic engineering methods are well known in agriculture, but also industrial
3690020	3690980	biotechnology.
3690980	3693940	So this is one area that I'm also excited about.
3694260	3704020	You would like to be able to make a new protein, maybe more effectively or cheaply, and you
3704020	3709460	would like to do it in such a way that you can control the different enzymes and the
3709460	3714420	rate of flux at different pathways so that you can get just the optimal amount of protein
3714420	3714980	expression.
3715620	3719700	Now, with cybergenetic techniques using light, we can do this.
3719700	3726180	We have recently demonstrated that we can produce more, have higher yields by simply
3726740	3728020	closing the feedback loop.
3728020	3733380	And in this case, one can measure, for example, the amount of stress a cell has through this
3733380	3739540	fluorescent protein technology that I told you about, and use that information to decide
3739540	3743620	how much expression a particular gene should have, right?
3743620	3748980	So if you have a gene that produces a product of interest, a protein of interest, overexpressing
3748980	3754260	it is not the best way to get more yield because then the cells get stressed and actually
3754260	3755380	your yield goes down.
3756020	3761140	And if you underexpress, again, you're not exploiting the maximum capacity of your cell
3761140	3762740	to produce that protein.
3762740	3766980	There's a sweet spot somewhere in between, and to try to find out where that sweet spot
3766980	3772260	is and to regulate gene expression, because this sweet spot is moving, you regulate the
3772260	3775140	gene expression so you're always tracking that sweet spot.
3775140	3780740	This, I think, is one huge opportunity for cybergenetics in industrial biotechnology.
3781700	3785940	Very often, the impediment is that you have intermediates that are toxic.
3785940	3792580	And so by knowing what the levels of these intermediates are and adjusting variables
3792580	3798500	like gene expression, you can keep the toxicity level to the bare minimum and in the process
3798500	3799860	enhance the yield.
3800580	3803700	So we have in my lab bioreactors or photobioreactors.
3803700	3811140	So these are bioreactors that we have outfitted with LEDs, and we shine the light in feedback
3811140	3812980	to control the entire population.
3812980	3817700	We're not doing single cell control, but we are looking at whole population level control.
3818660	3823700	The other application I'm really excited about for synthetic biology is the therapeutic
3823700	3825540	applications, the medical implications.
3826660	3830340	And that's more long term and more challenging.
3830340	3834980	It takes longer time and also has lots of challenges.
3834980	3839780	I mean, you want to have…anytime you put in a modified cell in a human, you need to
3839780	3841780	get FDA approval.
3841780	3846740	It's a complex and long process, but it's also extremely promising.
3846740	3856580	So one example of this is…so in, I think, 2017 or 2018, FDA approved the use of CAR-T
3856580	3859060	cells for immunotherapy.
3859060	3864100	And this has been one of the most successful treatments for cancer, right?
3864100	3865620	So immunotherapy.
3865620	3872900	So these are cells that are genetically modified to attack cancer cells, and essentially it
3872900	3876900	allows immune response, immune system to target cancer cells.
3876900	3882020	And these cells originate from the patient or from a donor.
3882020	3886340	They're modified in the lab and then put back into the patient's blood so that they
3886340	3887620	can treat diseases.
3888500	3894660	So the problem is that all of these systems, these cell therapies, generally work in an
3894660	3895380	open loop.
3895380	3900900	And so the idea is to actually bring in some of these controllers that we've been developing
3901620	3906660	and have these cells work in a closed loop fashion so that they're sensing the disease
3906660	3914020	state and then producing the amount of therapy, therapeutic, just the right amount to regulate
3914020	3919220	the level of, let's say, a particular biomarker, disease biomarker.
3919220	3923220	And so that's the goal that we have in the lab, and that's what we're working towards.
3923780	3930420	We're making better and better PID controllers or PI controllers, and then adding safety
3930420	3937620	features to them so that they can become, let's say, medical grade so that they have
3937620	3942660	anti-wind-up schemes and, you know, the usual things one has to worry about when implementing
3942660	3945300	integrators in the feedback loop.
3945860	3952740	But really, if you really think about it, most of diseases are essentially due to or
3952740	3956900	can be attributed to feedback loops that have gone awry, right?
3956900	3961300	So, you know, think about cancer, think about diabetes, and so on.
3961940	3966260	Many of the diseases we encounter are essentially due to the…
3967380	3968980	Genetic circuits going astray.
3968980	3971540	Yeah, genetic circuits for various reasons, right?
3971540	3978420	And so, by having the technology to replace these with genetically engineered cells that
3978420	3984180	function as robust control systems, I think we would be able to contribute to disease.
3984180	3987540	At least that's the guiding principle for us and for what we do.
3988420	3990100	And, you know, we will see what happens.
3990100	3991380	This is a long process.
3991380	3996900	It's not something that you can do in the lab today and test it on people the next day.
3996900	4002340	There has to be some different trials, clinical trials, different phases,
4002340	4003780	and it takes years and years.
4004340	4005780	But we have to start somewhere.
4006500	4008260	This is so, so cool.
4009540	4014420	It is science fiction, and I think it's fantastic to watch, you know, from an external perspective.
4014980	4021140	I kind of envision these things as almost like we are building genetic robots, which is
4021940	4022580	incredible.
4022580	4027140	And I guess it also comes with very important ethical challenges.
4027140	4028900	Is this something that you thought about?
4029780	4033540	Yes, I think ethics comes with synthetic biology from day one, right?
4033540	4039460	Anytime you want to modify something genetically, I think one has to think about the consequences.
4040020	4045860	What we do in the lab, you know, these bacteria, they don't survive outside the lab.
4046980	4050180	So whatever modifications we have will have no consequences.
4050180	4056340	However, these days, the tools are available to do much more powerful genetic changes.
4056340	4057620	For example, CRISPR-Cas.
4058180	4065620	I think that this is a new technology that led to a Nobel Prize that allows scientists to
4066260	4070180	modify DNA with precision and efficiency.
4070980	4077060	And this led to a lot of discussions about what one should be able to change or not to change.
4077140	4082180	I mean, the danger, of course, is that you can have these CRISPR babies, as they're called.
4082180	4089780	And there has been already some gross violations by one of the scientists who modified human
4090580	4095780	cells to have, you know, two new babies that have modified DNA.
4095780	4098500	And I think that's very dangerous grounds.
4099300	4105860	There's a fundamental difference between changing, let's say, regular cells and changing,
4105860	4109700	for example, skin cells or liver cells or cancer cells in one patient,
4110500	4116740	and changing cells that propagate, like, for example, sperm cells or egg cells,
4117300	4121940	because the genetic modifications are not restricted to the individual,
4122740	4125380	but they are passed on to their progeny.
4125380	4126900	And that's much, much more dangerous.
4126900	4130740	And I think this is something that we are not ready right now to,
4130740	4133380	or scientists are not ready to go down that path.
4134340	4140500	There are certain other diseases where actually you could do a lot of good by modifying the DNA.
4141220	4146660	Let's say, for example, some patients that have genes that have various mutations that
4147300	4148740	lead to diseases.
4148740	4153540	And so if you can imagine modifying these genes through gene therapy, for example,
4153540	4158580	and reversing or correcting these mutations to restore normal functions,
4158580	4161940	I think that's a very exciting area of gene therapy.
4162740	4167220	But whatever modifications are made are not passed on to the progeny.
4167220	4171380	So I think this is a safer way of doing genetic engineering.
4171380	4173220	They're clearly dangerous, right?
4173220	4180740	So one has to watch out not to make modifications to a cell or, let's say, a bacterium that then
4180740	4184100	becomes more lethal and escapes the lab and so on.
4184100	4189300	And so we have to put in place various measures to ensure that this never happens.
4189300	4194180	And I think ethics goes hand in hand with this business of synthetic biology.
4194180	4199460	Like many other technologies, I think one has to be careful to put in place the right
4199460	4204740	measures to make sure that the chances of accidents like that are basically zero.
4204740	4210820	So with a lot of these, let's say, cell therapies, one hears about what's so-called kill switches.
4211460	4215540	So if you put in the wrong therapy or something happens to the patient that has
4215780	4221780	these genetically engineered cells, there would be the opportunity to kill the cell.
4222500	4227300	So this would be additional circuitry added on top of the genetic circuit to stop everything.
4228100	4233460	And so these are some of the measures people look at for trying to mitigate some of these
4233460	4234340	risks.
4234340	4240500	But at the same time, I mean, if you have a patient that is dying and they have
4240500	4246660	exhausted all other possibilities and there's a new cell therapy available that could give
4246660	4253060	them the chance to live longer or overcome the disease, I think then one has to take
4253060	4256100	that into account as well in making these calculations.
4256900	4260340	Yeah, I guess it's very much context dependent.
4261140	4265300	One thing I wanted to talk about, and then maybe we can move on towards the end of this
4265300	4269140	episode, was a paper that I read from you recently.
4269140	4271460	It's about the internal model principle.
4271460	4276180	I know it has little to do with the applications, but it's something that is very close to my
4276180	4279780	heart, something that I really, really like from classical control theory.
4279780	4283300	And I thought it would be nice to touch on that as well before closing.
4284340	4286180	Yeah, thanks for bringing this up.
4286180	4288740	This is something I've been very excited about recently.
4289780	4294820	So this is a paper, I guess the PNAS paper that you're referring to, appeared two or
4294820	4295540	three months ago.
4296260	4302100	So what this work addresses, and this is, again, I was talking about having to develop
4302100	4306340	a new control theory that's particularly suited for biology, and this is a perfect
4306340	4307220	example of that.
4308100	4312740	I guess as control people, we are taught early on at the graduate level what the internal
4312740	4318020	model principle of Francis and Wanam and, you know, the necessity of certain type of
4318020	4323140	structures, integral feedback, and so on for tracking and rejecting various types of disturbances.
4323940	4328980	These systems, though, that were addressed by this work are mostly linear systems, and
4328980	4331380	they are not positive variables.
4331380	4335860	They are not constrained by chemical reaction constraints.
4335860	4338020	And so in biology, the game is a little bit different.
4338820	4344500	Now, so for this particular work, we started by defining something called robust perfect
4344500	4345220	adaptation.
4345220	4347860	This was available for the literature.
4347860	4350660	We were not the first to introduce it, but it's a useful notion.
4350660	4357620	Essentially, it means tracking and disturbance rejection at the steady state that is robust,
4357620	4358020	right?
4358020	4359380	So robust to what?
4359380	4363220	Robust to parameter changes, robust to topological changes in the network.
4364100	4370580	And we know, for example, in the case of constant in time disturbances and signals, that integral
4370580	4375060	feedback is sufficient for such a robustness, and it's necessary for linear systems.
4375940	4382980	So how would one address this question if the underlying system is a bunch of molecules
4382980	4385300	interacting with each other through chemical reactions?
4385300	4386580	So they're positive variables.
4387620	4391860	And what we were looking at is how do you define robustness in this case?
4391860	4394980	And we looked at the particularly strong notion of robustness.
4394980	4397860	We called it maximal robust perfect adaptation.
4397860	4402820	In other words, the system has to be robust to changes in all the variables, all the parameters,
