start	end	text
2296540	2299620	have any of the language that I'm using right now, but that's just another way of
2299620	2305820	looking at it as to how the relation between persistent excitation and robustness
2305820	2308380	manifests itself. You can think of it in another way.
2308820	2314340	Nonlinear systems or differential equations are extraordinarily rich compared to
2314340	2315620	linear differential equations.
2315820	2322020	The notions that we have of what happens for the unforced system and what happens
2322020	2326420	in the presence of external forcing inputs is very different between a linear
2326420	2327820	system and a nonlinear system.
2327820	2330540	And that basically is what is mentioned in the paper.
2330980	2336300	If you take a system that is, so there is no external input and you've got a nice
2336460	2338980	system that's uniformly asymptotically stable, right?
2338980	2342500	The origin is uniformly asymptotically stable, meaning you shake it, everything
2342500	2343620	will go back to the origin.
2344060	2347700	Now you introduce exogenous inputs into the picture.
2347900	2351540	We know from linear systems that if you have a situation like that, bounded input
2351540	2352860	will produce a bounded output.
2353580	2355340	Not so for nonlinear systems.
2355420	2361060	There is a very nice paper by Varaya, De Sovere and Varaya, I think.
2361460	2363260	Actually, I have to go back and check the authors.
2363420	2366540	Certainly it's by De Sovere, maybe the co-author is not Varaya, but someone else
2367220	2371780	who basically showed this very nice counter example where you have a uniformly
2371780	2374180	asymptotically stable system.
2374540	2378420	You put in a bounded input, not only does the output does not remain bounded, it
2378420	2379180	actually blows up.
2379660	2384980	So we were able to come up with a counter example very similar to that in the
2384980	2389340	context of an adaptive control system, which basically showed that if you just
2389340	2393300	had the simple gradient rule type of thing, and then you introduce a
2393300	2397540	disturbance, you can actually prove, you can actually come up with a positive
2397540	2401500	definite function and show that there is a bounded, there is a region, not bounded
2401500	2404380	region, where if you start there, you will stay there forever.
2404380	2405860	And it's an open invariant region.
2405860	2407940	And so the trajectory, it actually blows up.
2408340	2412940	So what it says is that things may not actually, it's not easy to show stability,
2412940	2414860	but it actually becomes unstable.
2415460	2420220	Fortunately, there was also a happy ending to that paper, which says that this
2420220	2422860	might happen if you don't have enough persistent excitation.
2423140	2427020	So not only do you need persistent excitation, but you need enough of it.
2427220	2429820	So sort of a signal to noise ratio type of condition.
2430140	2433660	And if that is satisfied, then you get bounded input, bounded output for
2433860	2438020	nonlinear systems, which is why that paper, I think, is very special.
2438860	2444220	Very quick comment about this, this fact that you mentioned on the level, if you
2444220	2448180	want, of persistence of excitation, because from my very humble perspective, it
2448180	2453180	seems that these notions are now coming back in vogue in these times, at least at
2453620	2455380	major conferences in control.
2456020	2461500	But yeah, as you mentioned, from the 80s to the 90s, we start moving our horizon, if
2461500	2466140	you want, in adaptive control towards issues of robustness and nonlinear systems,
2466580	2471980	essentially. So that's the way I read the history, at least of adaptive control.
2472540	2478260	So I would like maybe to shift towards those years and maybe even with a look
2478260	2480300	towards our current times.
2480660	2487380	So what happened, let's say, between the 90s towards the 2000s and 2010s, maybe?
2488420	2492900	Oh, there's, you know, it's hard to sort of single out any specific sort of
2492900	2497140	direction. So just like, you know, in general, what happened in the rest of the
2497140	2503700	control systems branches, adaptive control tools started looking at nonlinear
2503700	2509380	systems, different kinds of nonlinearities, multivariable systems, distributed
2509380	2514780	adaptive controllers, looking at what happens when there are time delays and what
2514780	2519780	happens when you're trying to implement adaptive control in cyber-physical systems
2519820	2526660	and what's the right way to allocate the computation to different kinds of
2527180	2529900	components in a real-time embedded system.
2530740	2536580	And of course, you know, applications, what exactly is the kind of uncertainties
2537340	2540820	that are typically present in applications?
2540820	2545860	For instance, in a flight controller, you say, OK, here is a system dynamics, even
2545860	2549020	though, let's say, XR equals AX plus BU, A and B are unknown.
2549460	2552540	Let's parse that a little bit more carefully.
2552860	2556100	What exactly is unknown in a dynamic system?
2556380	2561180	Because it's not as if you know nothing about A and B and then you start designing
2561180	2563220	K. There's a lot of information.
2563580	2568420	And so one of the things that sort of, you know, came into, that people had better
2568420	2573740	understanding of as time went on, for instance, you know, wind tunnel tests are
2573740	2579740	things that are very carefully employed before designing a flight control system.
2579980	2583860	So there's a lot of information in the dynamics.
2583860	2588460	So based on, you know, aerodynamics, understanding of the equations of motion,
2588460	2595100	conservation equations, and I'm putting it in a very simplified way, A is not really
2595100	2597540	unknown. There's a lot of information in A.
2597900	2601460	Now, on the other hand, B matrix, that's a very different story.
2601780	2605740	It's not often that you know everything about it because it has to do with the way
2605740	2609820	in which control surfaces interact with the aerodynamics.
2610100	2614860	And not only that, control surfaces, you know, have many different components to it.
2614860	2619020	From the time you actually have the information coming from your controller and
2619020	2624340	then goes into the appropriate computational structures and then goes into this thing
2624340	2628460	called the actuator and then the actuator basically provides, say, for instance, the
2628460	2631780	control moments and forces, there's a lot that goes on.
2631980	2635580	And in that whole chain of events, there can be a lot of uncertainty.
2635580	2637780	So sometimes it's not that A is unknown.
2637980	2643140	There are specific aspects to B, B times U, that basically can have uncertainty.
2643140	2647700	So then you see, here you have this very generic theory, but then you have to
2647700	2651100	systematically break it down and figure out how it should be applied.
2651100	2655460	So many of those developments also happened as the years went by.
2655460	2659940	So and then how do you actually, you know, scale the whole problem up?
2659940	2663740	So one of the things that papers that we wrote was on a multivariable control
2663740	2668860	system, which was for a very flexible aircraft, which had something like, oh, I
2668860	2676620	don't know, 700 state variables and 33 control inputs and 300 or so outputs.
2676860	2680580	And so, you know, that's then it had several parameters that we were adjusting
2680580	2683060	and we showed that in real time you could do all of those things.
2683220	2687540	So, you know, many of these kinds of developments, I would say, are probably
2687540	2691460	what occupied the attention and is still occupying the attention of researchers
2691780	2693260	in the adaptive control community.
2694020	2699540	And maybe not to, of course, it will not be possible to cover everything in the
2699540	2701940	span of just one hour or a little more.
2703020	2708380	So we'll definitely do some injustice to some researchers in adaptive control.
2708780	2713340	But something that I really want to touch on is the connection between adaptive
2713340	2718460	control and essentially reinforcement learning or modern machine learning.
2718940	2723740	I found in reading this beautiful history paper that you wrote together with
2723740	2729100	Professor Fraktov, that there was an article by Richard Sutton, Andrew Bartow
2729100	2731660	and Ronald Williams on the Control Systems Magazine.
2732020	2736300	So literally speaking to a control audience where the title is literally
2736820	2739980	reinforcement learning is direct adaptive optimal control.
2740580	2745900	So I found it incredibly funny because they're now regarded as pioneers in the
2745900	2747220	field of reinforcement learning.
2747260	2752860	And they were telling us that what they're doing is direct adaptive optimal control.
2753820	2754020	Yeah.
2754020	2759660	So essentially in 2016, we all know that AlphaGo made a splash by beating Lee Sedol,
2759660	2761460	the champion on the game of Go.
2761900	2765660	And therefore there was a huge resurgence in interest, if you want, on
2765780	2766660	reinforcement learning.
2767380	2768860	What is the interplay now?
2769740	2770780	What is the status?
2771660	2772060	Right.
2772140	2779740	Oh, that's a very hard question to answer in the time that we have.
2780300	2787100	Again, just like the one I would certainly like to defer the listener to the recent
2787100	2793100	article that I mentioned that will appear in the annual reviews, Controls, Robotics
2793100	2794980	and Automation for details.
2795380	2800500	But, you know, the two fields, reinforcement learning and adaptive control, have
2800660	2807060	evolved differently with different tools and more importantly, different objectives.
2807780	2814260	And the problems formulation statement in the two fields, they also vary.
2814380	2816300	So what is adaptive control saying?
2816300	2820420	Adaptive control is saying that I have a dynamic system.
2820580	2823740	And right now, right now, there is an uncertainty.
2823780	2827540	Or, you know, imagine again, let's consider a flight platform, right?
2827900	2829020	A quadrotor.
2829380	2830140	It's a drone.
2830340	2832300	It's flying and it's in mid-flight.
2832940	2834300	And then something goes wrong.
2834420	2835500	It's in mid-flight.
2835580	2838140	And then right now, in real time, something goes wrong.
2838900	2846700	You don't have time to do experiments and do a lot of simulations.
2847100	2850660	And, oh, what if I were to use this policy, then what would it do?
2850780	2852220	You just don't have the time.
2853100	2859460	And so you directly have to adapt and you have to figure out on the fly, what kind
2859460	2863740	of thrust do I give to those motors in order to have it still do its thing,
2863740	2866820	whatever it might be, hover, follow a particular flight path.
2867340	2872060	So the emphasis is on coming up with a solution in real time.
2872540	2877740	So because of that, adaptive control is geared towards what
2877740	2880060	happened and what is happening.
2880060	2882700	So it looks at the past and the present.
2883540	2888700	Now, when you go into reinforcement learning, the trajectory there evolved
2888700	2890900	from a point of view of optimality.
2891300	2896460	So even let's take that, the game, the chess or a goal, you have to figure out
2896460	2902420	what your policy is that needs to happen now and in the future.
2902460	2908340	So you're looking at the present and the future, and you're trying to be optimal
2908380	2910740	in terms of what the policy is that you're going to take so that
2910740	2911940	you can beat your opponent.
2912420	2917020	Now, you can see that distinctly, they have two different points of view.
2918060	2921420	Past and present is really what you're looking at in adaptive control, simply
2921420	2923100	because of the problem statement.
2923140	2927300	And again, present and future is what you're looking at simply
2927300	2928940	because of the problem statement.
2929220	2933660	So necessarily they deployed different disparate tools in
2933660	2935420	order to realize their objective.
2936100	2940180	However, both of them have a common feature, which is that both of them are
2940180	2944780	trying to deal with problems that have uncertainties in them.
2945060	2949260	But it's just that when you go in and start unpacking it and go into the
2949260	2953380	details, the statements that are being made and the tools that need to be
2953380	2955380	employed start becoming different.
2955940	2963180	And so this is why when you start to apply RL to problems in dynamic systems,
2963180	2968820	which have uncertainties, I think one needs to be careful in figuring out what
2968820	2974460	exactly are the different kinds of things that are under your disposal.
2975340	2981780	If indeed you have time to make the decisions of exploration, then you have
2981780	2985700	time before you start figuring out when you start your exploitation.
2986180	2988380	Exploration here is parameter learning.
2988380	2990180	Exploitation here is control.
2990180	2993300	I mean, though, if you go into the details, I'm sure there are different
2993300	2996580	shades and nuances, but for the sake of discussion, suppose you do that.
2996580	3000340	Then if you're in real time, you don't have time to explore.
3000820	3003540	You really have to control first before you can learn.
3003540	3005740	So then control comes before learning.
3006300	3010420	So those are the kinds of things where adaptive control and reinforcement
3010420	3014900	learning differ and have different kinds of strengths and weaknesses.
3015460	3020940	There's no question that there is a lot of tools that we can do in machine
3020940	3025300	learning that help us deal with unstructured environments, large data
3025300	3027540	sets, huge number of agents.
3027740	3033460	So many of those lessons and successes that have been illustrated in algorithms,
3033940	3038620	we should start to figure out how we can combine that with tools that
3038620	3039820	are used in adaptive control.
3039820	3044780	From the same point of view, adaptive control basically has lots of dos and
3044780	3048500	don'ts for very good reasons, like, you know, this whole concept that we keep
3048500	3051340	talking about of duality between estimation and control.
3051580	3053820	Sometimes you have to put control before learning.
3053820	3057380	You do control first and then you learn with hindsight.
3058020	3063700	So you have to make sure that even when you have, there's sometimes you don't
3063700	3066900	have enough information to have perfect learning.
3066900	3070420	So in that case, you cannot do the indirect control.
3070420	3073100	You cannot fully learn the parameters before you do control.
3073340	3078220	And there's another thing about, you know, the title direct, adaptive, optimal
3078220	3081180	control, that's very difficult to do.
3081300	3085180	Again, because of what I said, which is what is difficult to do, adaptive
3085300	3087540	and optimal at the same time.
3087940	3090340	The reason is exactly because of what I said earlier.
3090780	3095220	You, you are now looking at the past and the present, and you need to fix that
3095220	3097620	first before you can start looking into the future.
3098020	3101260	So I firmly believe, and that's one of the things that I think is mentioned in
3101260	3107700	the paper, that is this sort of adapt, learn, optimize triad that I think we
3107700	3108580	need to think about.
3108620	3112020	So first you adapt, then you learn with hindsight.
3112060	3114820	And then now that you've learned, you go ahead and optimize.
3115180	3118500	And that kind of a sequence sometimes is inevitable.
3119260	3120540	That's fantastic point of view.
3120540	3121180	Fantastic.
3121780	3126860	Um, essentially in the last few moments, you also addressed one of the questions
3126860	3131540	that I wanted to ask you, which was what can the two fields teach to one another?
3131540	3132580	So I'll ask you another one.
3133060	3136820	And that's, what are you most excited about for the years to come?
3137020	3142180	Uh, how do you envision say emerging worlds like those of machine learning
3142180	3148100	where now we're really heading towards, uh, from translating speech into actions
3148100	3152940	or speech into images and the world of, uh, adaptive control.
3153340	3154380	Uh, what, what do you see?
3154580	3156860	Oh, I think we've just scratched the surface.
3156860	3158540	There's just so much to do.
3158860	3163060	And I hope that the younger, younger generation will continue to do that
3163380	3167860	because I, I don't know how much more time I'll, I'll have myself to continue
3167860	3169620	to, you know, chip away at this.
3170020	3176340	I mean, computationally the world has changed so much, even, you know, over
3176340	3181980	the last, uh, 20 years, what we used to think of as, uh, methods that are, oh
3181980	3186900	my God, that's going to be impossible to do are now not just possible.
3186980	3187980	It's a cakewalk.
3188460	3195100	So that kind of a, sort of a breakdown of the, the, the blinders that we used to put
3195100	3197260	for ourselves, Oh, this is computationally.
3197340	3197740	Okay.
3197740	3198860	But this one, Oh, come on.
3198860	3203140	That's never going to be possible is not, is that boundary is changing so much.
3203460	3207700	I mean, still, I think there are some challenges in terms of, I mean, like for
3207700	3211900	instance, why is adaptive MPC not here yet?
3212060	3216820	Because even that as competent, uh, even with the computational resources, still,
3217180	3221100	I don't think we are there to figure out how you can do the adaptation
3221260	3223420	and optimization at the same time.
3223620	3228220	So trying to figure out how you can leverage the kind of computational
3228220	3233340	resources that you have in figuring out what needs to happen offline.
3233660	3236860	And what needs to happen online is I think the challenge.
3237260	3240420	How do you make sure that you address the sim to real gap?
3240860	3245340	How do you make sure that you leverage all of the things that you learned
3245420	3250580	offline and keep that, uh, transport them into an online construct?
3250980	3255700	This interplay is, I think, becoming very complex.
3255780	3261580	And that is, I think the boundary that we have to navigate and, uh, figure
3261580	3263900	it out and tease apart as we go forward.
3263940	3265620	I think there's so much to do there.
3265900	3270060	And again, one of the biggest things that has to happen is more dialogue
3270060	3272940	and more conversations and more collaborations between the two
3272940	3274580	communities, which is beginning to happen.
3275060	3278980	So not necessarily just more computation, but also more theory, more dialogue.
3280900	3281260	Okay.
3281300	3285580	Um, maybe, you know, moving towards the end of our conversation
3285580	3289700	there's a couple of questions that I tend to ask to everyone that features
3289700	3293660	on the show, one of them is about advice to future generations.
3293780	3298420	So if there is anything that you would have liked to know before starting
3298420	3302380	your career, was there anything that you would advise, say to current
3302380	3304060	students or even future students?
3304500	3309580	Um, I think you need to figure out how you can be extremely good at one
3309580	3311780	thing and very good at many things.
3312300	3313540	It's not easy to do.
3314060	3318340	You have to have a mainstay that where, you know, and that's what, if you think
3318340	3321780	about, if you're a doctoral student, that's exactly what a PhD is, right?
3321780	3324780	That you are going to be the expert.
3325340	3330180	Um, or I mean, not just one of the experts in that particular area and
3330180	3332580	you're intimately familiar with that, right?
3332580	3333580	That's what I mean by that.
3333580	3340340	But I think the, the specialty is becoming, it needs to happen
3340420	3343060	even along with many other things.
3343340	3348700	And so the breakdown between what you're doing in your area and it's, it's
3348700	3354140	interrelation with the other domains is becoming a lot more complex.
3354140	3358820	And so compared to, I think what it used to be maybe 20, 30 years ago,
3359300	3364380	the, the awareness and the understanding of how to converse with other
3364740	3370780	transdisciplinary partners becoming more and more important, um, you know,
3370900	3372980	controls is changing a lot.
3373100	3378500	It's no longer a feedback control of a single device or a single system.
3378780	3382700	It's no longer control of a large scale system is no longer control of
3382700	3384420	a large scale engineer systems.
3384420	3390780	It's really things that control is present and needed in a societal scale.
3391140	3395340	So, which means that you really start to, you need to start thinking about
3395780	3399940	what does it mean, this concept and this very broad canvas.
3400020	3404980	How do you apply that in the context of say, for instance, energy justice,
3404980	3409580	which is a totally different domain, but still there is a notion of here
3409580	3413620	is a system, here's a performance, here's ways you monitor it and develop
3413620	3416500	metrics, and here's how you mitigate something, right?
3416780	3421780	So in order to do all of those things, it seems to me that in addition to being
3421780	3426340	very good, excellent at one thing, you really need to do at least one thing
3426380	3429660	where you're completely out of your comfort zone.
3430460	3435060	And, you know, I think you should do that activity where you're so scared.
3435100	3438820	Like you, I know nothing about it, but I think it's very important to immerse
3438900	3441820	ourselves in that endeavor and you learn that thing.
3442180	3447140	And so that I think gives you the ability to, to really understand
3447140	3450700	controls and in its essence and in a very broad way.
3450900	3453580	I mean, for instance, I know you didn't quite ask this question,
3453580	3455220	but let me answer that anyway.
3455700	3459220	In our lab, there are sort of two thrusts in my, you know, the active
3459220	3460700	adaptive control lab at MIT.
3460740	3465620	One is to do develop control in a very deep sense and look at adaptive
3465620	3468220	control, you know, and its intersections with machine learning.
3468540	3473140	The other thrust is in trying to implement control in a very broad
3473140	3478420	sense and to look at ways in which the whole notion of how you collect
3478420	3483100	information and implement decisions in a large scale system, say, for instance,
3483100	3488820	in power grids or in transportation or in other sort of endeavors that you
3488820	3492180	wouldn't normally think of in terms of what a control is, you know, in a
3492180	3494580	non-engineered sense in a societal scale system.
3494860	3499700	So I think having this kind of two pronged attack, I think is very useful.
3500420	3501700	That's fantastic.
3501700	3506620	Actually, apologies for not touching on the huge endeavor also that you're
3506620	3508700	having in the field of smart grids.
3508740	3511340	That's another major line of research of yours.
3511340	3515300	And actually I'll put a link to a couple of papers in the description, just for
3515300	3518380	people who are interested in this topic and in ANUS research.
3519620	3524900	Just to finish on the topic of future generations, I'm curious whether do you
3524900	3529780	have some kind of secret sauce for when you feel stuck or, I mean, it's something
3529780	3534060	that happens a lot for PhD students and in general to any researcher, I would say.
3534500	3537700	So what is your approach to that feeling?
3538180	3545620	Yeah, no, I mean, research is all about figuring out how to even realize that
3545620	3549100	you're stuck and, you know, to get unstuck.
3550460	3556260	One of the things I learned from my advisor, Professor Narendra, is how to have
3556260	3563860	the intellectual courage to completely scrap what you're doing and start from
3563860	3564740	with a clean slate.
3565140	3568340	Don't try to tweak things and say, OK, all right, maybe you should.
3568340	3568900	No, no, no, no.
3569060	3573980	Just pull back and have the courage to just completely chuck everything that you
3573980	3578300	might have been doing either for the past week or a past month or even a past
3578300	3581260	year and say, start from scratch.
3581620	3583340	OK, what is it that you're trying to do?
3583660	3590620	So starting with a fresh slate, blank slate, clean slate, and really regroup.
3590620	3592980	And OK, what is that problem?
3592980	3597900	And to zoom out and ask questions at a very high level and again start zooming
3597900	3600180	in helps enormously.
3600660	3605500	But for to do that, you should have the courage to chuck what you're doing because
3605500	3608660	it's like, oh, my God, I've put so much effort into it and I have all this
3608660	3609700	information and knowledge.
3609700	3610340	Yes, you do.
3610620	3612660	But believe me, it will help you.
3612980	3616620	But don't be straightjacketed with what you're facing right now.
3616780	3622140	I found and that's something I learned from Professor Narendra and that has served
3622140	3624140	me again and again extremely well.
3624580	3628940	Well, you're serving me a fantastic assist for another question that I ask to
3628940	3631420	everyone else that features on your show.
3631420	3635420	And that's who were the most influential figures in your careers?
3635420	3637940	If you had to name three, who would they be?
3638700	3642460	Definitely, I would start with Professor Narendra.
3642700	3649140	I have learned so much from him how to be a researcher, how to figure out how to
3649140	3653100	pick problems and how never to really give up.
3653100	3659820	And that enthusiasm and that optimism is something that I learned from him.
3660220	3664060	Other than that, I don't know if there is, I would say it's directly because of
3664060	3666740	interaction with any specific individual.
3666740	3672180	But, you know, all of Kalman's work have been, you know, enormously
3672180	3675420	inspirational and sort of mind boggling.
3675420	3676300	Where did this come?
3676300	3678980	I mean, like I was talking about Kalman Yakovlevich's lemma, right?
3678980	3680180	Where did that come from?
3680180	3684220	How did they even think to sort of connect some very two disparate things
3684220	3688100	from input-output property to a Lyapunov function?
3688100	3690300	I have learned a lot from that.
3690300	3696540	And the other, again, works of that, and I began to know about Pravin Varaya
3696540	3699780	only and started interacting with them much, much later.
3700140	3706100	But again, his papers, too, I found have been enormously educational and
3706100	3711700	inspirational in terms of how you can, and there is something that is
3711700	3716060	attributed to him in terms of what they call is a folk theorem about
3716060	3717860	optimization in power grids.
3718140	3723540	And I find that to be a seminal work that sort of brings in elements of
3723540	3729300	analysis into something that really was groundbreaking in the context of
3729300	3731660	constraint optimization in power grids.
3731940	3734900	So I would mention, I guess, those three individuals.
3734900	3735180	Yeah.
3736220	3737100	Thanks for this.
3737140	3741260	In closing, maybe the last question I want to ask you is out of curiosity,
3741260	3742620	on a more personal level.
3742940	3748900	Do you have any like favorite pastime or, and I don't know, do you like reading?
3748900	3753460	Do you like any specific type of exercise or anything like that?
3753540	3755220	Oh yeah, no, I like to read a lot.
3755220	3758740	I'm more partial to fiction than nonfiction.
3759180	3764820	So I always have at least one book on iPad to read and one physical book to read.
3764820	3768140	So, you know, about anything and everything, I mean, I'm part of three
3768140	3772660	different book clubs and, and, you have any three books to recommend to the
3772660	3774900	audience, like your favorite books ever?
3775060	3780380	Um, well, uh, the book Thief, um, uh, Cutting for a Stone, those are older.
3780380	3783420	And the one, the most recent one I read was Cloud Cuckoo Land, which is
3783420	3790540	absolutely fantastic, all actually very incisive portrayals of humanity
3790540	3791900	and interrelationships.
3792220	3792420	Yeah.
3793420	3795780	Well, Anu, it's been a pleasure to have you on the show.
3795780	3797940	It's been really a fantastic ride.
3798220	3801700	Um, thank you for being here and thanks for taking the time to join us.
3802020	3803140	It's been my pleasure.
3803260	3804020	Absolute pleasure.
3804060	3805100	Thank you for having me here.
3811500	3812420	Thank you for listening.
3812820	3814060	I hope you liked the show today.
3814940	3818700	If you enjoyed the podcast, please consider giving us five stars on Apple
3818740	3824260	Podcasts, follow us on Spotify, support on Patreon or PayPal, and connect
3824260	3826260	with us on social media platforms.
3827380	3828180	See you next time.
